idx,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_knn_prediction_0,raw_knn_prediction_0.01,raw_knn_prediction_0.02,raw_knn_prediction_0.03,raw_knn_prediction_0.04,raw_knn_prediction_0.05,raw_knn_prediction_0.06,raw_knn_prediction_0.07,raw_knn_prediction_0.08,raw_knn_prediction_0.09,raw_knn_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2017-11-10Colorado_St,1400.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1095.0,1095.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,891.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,891.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,880.0,891.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1266.0,1166.0,981.0,881.0,881.0,990.0,890.0,1000.0,1000.0,1000.0,1000.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Creighton,1400.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1195.0,1195.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,891.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,891.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,980.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1366.0,1266.0,981.0,881.0,881.0,990.0,890.0,1000.0,1000.0,1000.0,1000.0,1200.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Dayton,1400.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,980.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1269.0,1169.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Drexel,1500.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1269.0,1169.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Duke,1500.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1269.0,1169.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10E_Kentucky,1500.0,1300.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1269.0,1169.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Evansville,1600.0,1400.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1269.0,1169.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Fordham,1600.0,1400.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1159.0,1059.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Hawaii,1600.0,1400.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,794.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,903.0,903.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1259.0,1159.0,884.0,784.0,784.0,893.0,793.0,903.0,1000.0,1000.0,1000.0,1103.0,1003.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Indiana,1700.0,1500.0,1200.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,894.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,894.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1359.0,1259.0,984.0,884.0,884.0,993.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Kansas,1700.0,1500.0,1200.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1080.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1255.0,1155.0,880.0,780.0,780.0,889.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Loyola-Chi,1700.0,1500.0,1200.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,970.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1355.0,1155.0,880.0,780.0,780.0,889.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Marshall,1800.0,1600.0,1300.0,1200.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,860.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1355.0,1155.0,880.0,780.0,780.0,889.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Mississippi,1800.0,1600.0,1300.0,1200.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,754.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1455.0,1255.0,980.0,880.0,880.0,989.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Missouri,1900.0,1600.0,1300.0,1200.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,754.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1350.0,1255.0,980.0,880.0,880.0,989.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Montana_St,1900.0,1600.0,1300.0,1200.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,754.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1450.0,1355.0,1080.0,880.0,880.0,989.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10N_Carolina,2000.0,1700.0,1400.0,1300.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,790.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,754.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1450.0,1355.0,1080.0,880.0,880.0,989.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10N_Kentucky,2000.0,1700.0,1400.0,1300.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1098.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,854.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1550.0,1455.0,1180.0,980.0,980.0,1089.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Navy,2000.0,1700.0,1400.0,1300.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1198.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,854.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1550.0,1455.0,1180.0,980.0,980.0,1089.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10NC_State,2100.0,1700.0,1400.0,1300.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1198.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,854.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1550.0,1455.0,1180.0,980.0,980.0,1089.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Nevada,2100.0,1700.0,1400.0,1300.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1198.0,1098.0,895.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000,1000,890.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1003.0,1003.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,854.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1550.0,1455.0,1180.0,980.0,980.0,1089.0,893.0,1003.0,1100.0,1100.0,1100.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2017-11-10Oakland,2012.0,1612.0,1312.0,1212.0,1012.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000.0,1012.0,1012.0,1012.0,1012.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1110.0,1010.0,807.0,912.0,912.0,912.0,1000.0,1000.0,1000.0,1000.0,1000.0,802.0,915.0,1012.0,1012.0,1012.0,1100.0,1100.0,1000.0,1000.0,1000,1000,802.0,915.0,1012.0,1012.0,1012.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,915.0,915.0,1012.0,1012.0,1012.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,854.0,885.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1462.0,1367.0,1092.0,892.0,892.0,1001.0,805.0,915.0,1012.0,1012.0,1012.0,1203.0,1103.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,1000.0,1000.0,1000,1090.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
